,Time,Returns_KROT3
616,2015-04-02,0.026072240309775285
617,2015-04-06,0.04843996280006735
618,2015-04-07,0.00785001850592737
619,2015-04-08,0.02573040747547939
620,2015-04-09,0.007591769908212864
621,2015-04-10,0.004192878260036004
622,2015-04-13,-0.042741548377271066
623,2015-04-14,-0.05290341549445943
624,2015-04-15,-0.013908430046131848
625,2015-04-16,-0.015052024537582032
626,2015-04-17,-0.025925599895056273
627,2015-04-20,0.028765166403134312
628,2015-04-22,-0.011406967793376577
629,2015-04-23,0.06118683018565951
630,2015-04-24,0.054256525577514036
631,2015-04-27,-0.052459579900812514
632,2015-04-28,0.047335742900943334
633,2015-04-29,-0.03750984874965191
634,2015-04-30,-0.02065632492566083
635,2015-05-04,0.009033485097667882
636,2015-05-05,-0.04600627300864346
637,2015-05-06,0.0028208763416412985
638,2015-05-07,0.004683849312426158
639,2015-05-08,0.0312812993810887
640,2015-05-11,-0.03408897553528689
641,2015-05-12,0.08787011469804762
642,2015-05-13,-0.020816016137725324
643,2015-05-14,0.03614851411631115
644,2015-05-15,0.03977326220606647
645,2015-05-18,-0.03555562626186326
646,2015-05-19,-0.011003073344330705
647,2015-05-20,0.021053409197832273
648,2015-05-21,0.05037620732506687
649,2015-05-22,-0.015169951590447539
650,2015-05-25,0.02384850704669539
651,2015-05-26,-0.04006946287023405
652,2015-05-27,-0.027353549581597303
653,2015-05-28,-0.023810648693718406
654,2015-05-29,-0.02351000749635368
655,2015-06-01,0.009644967359181855
656,2015-06-02,0.033465156294546716
657,2015-06-03,-0.03783770370715578
658,2015-06-05,0.010462170406983162
659,2015-06-08,0.006052763831351449
660,2015-06-09,0.021322769468821168
661,2015-06-10,0.016736792355523722
662,2015-06-11,0.034261099755281244
663,2015-06-12,-0.005629287080954004
664,2015-06-15,0.023117809115305032
665,2015-06-16,0.0007877117382495413
666,2015-06-17,-0.001576044455465997
667,2015-06-18,-0.019913043486460058
668,2015-06-19,-0.026907452919924246
669,2015-06-22,0.02529714661382032
670,2015-06-23,-0.007278641111141848
671,2015-06-24,0.042119853235854876
672,2015-06-25,0.006979477731525741
673,2015-06-26,-0.06629173150775358
674,2015-06-29,-0.042164761855200794
675,2015-06-30,0.024671604407683567
676,2015-07-01,-0.005054770661624186
677,2015-07-02,-0.002536999246588678
678,2015-07-03,-0.0016949156599914694
679,2015-07-06,-0.007662872745568983
680,2015-07-07,-0.03922071315328113
681,2015-07-08,0.004434597067865642
682,2015-07-10,0.035640451891330915
683,2015-07-13,0.011040451846233701
684,2015-07-14,0.00841047850859633
685,2015-07-15,0.005845528127436328
686,2015-07-16,-0.02615079428818179
687,2015-07-17,-0.03655759573379758
688,2015-07-20,-0.02241241280450179
689,2015-07-21,-0.035998349351912484
690,2015-07-22,-0.013245226750020933
691,2015-07-23,-0.06491954609931572
692,2015-07-24,0.026079712783051878
693,2015-07-27,-0.011952333523840952
694,2015-07-28,-0.023315805313616877
695,2015-07-29,-0.00720538372127022
696,2015-07-30,-0.033616610798985036
697,2015-07-31,0.020095864003138342
698,2015-08-03,-0.03951394986024015
699,2015-08-04,-0.014262446920564109
700,2015-08-05,0.013172528556538499
701,2015-08-06,-0.024283753981609202
702,2015-08-07,-0.020316725902672417
703,2015-08-10,0.005685063634608412
704,2015-08-11,0.01574835696813892
705,2015-08-12,0.02534570938075653
706,2015-08-13,
707,2015-08-14,
708,2015-08-17,0.020367302824433775
709,2015-08-18,0.00603016902659137
710,2015-08-19,-0.009058944688752124
711,2015-08-20,-0.03289094016975769
712,2015-08-21,-0.02861880530565264
713,2015-08-24,-0.026145280104322488
714,2015-08-25,-0.04284759138262917
715,2015-08-26,-0.018605187831034264
716,2015-08-27,0.07678714321377011
717,2015-08-28,-0.03991660740544267
718,2015-08-31,-0.018265347977293178
719,2015-09-01,-0.01158761517238771
720,2015-09-02,0.005810591595465819
721,2015-09-03,-0.012828164254112373
722,2015-09-04,-0.020154801978460313
723,2015-09-08,0.011904902506318038
724,2015-09-09,0.018757877070556983
725,2015-09-10,-0.00699303549097019
726,2015-09-11,0.00699303549097019
727,2015-09-14,0.017271586508660786
728,2015-09-15,-0.02076199144842894
729,2015-09-16,0.013889112160666794
730,2015-09-17,0.05370417897186108
731,2015-09-18,-0.06410288619275972
732,2015-09-21,
733,2015-09-22,
734,2015-09-23,
735,2015-09-24,
736,2015-09-25,-0.007863736460214987
737,2015-09-28,-0.02531780798428951
738,2015-09-29,
739,2015-09-30,
740,2015-10-01,0.0025906750240922705
741,2015-10-02,
742,2015-10-05,
743,2015-10-06,
744,2015-10-07,
745,2015-10-08,0.010548621020744609
746,2015-10-09,0.03404145094843303
747,2015-10-13,
748,2015-10-14,
749,2015-10-15,0.10950920131898689
750,2015-10-16,
751,2015-10-19,
752,2015-10-20,
753,2015-10-21,
754,2015-10-22,
755,2015-10-23,
756,2015-10-26,
757,2015-10-27,
758,2015-10-28,
759,2015-10-29,-0.06789033554285107
760,2015-10-30,0.018424267326058175
761,2015-11-03,0.08641958595912769
762,2015-11-04,-0.050559169798113146
763,2015-11-05,0.037450367850333066
764,2015-11-06,-0.03940923233566629
765,2015-11-09,-0.0068864020296333095
766,2015-11-10,-0.011916724933462852
767,2015-11-11,0.0572694077908924
768,2015-11-12,-0.002834201235875078
769,2015-11-13,-0.03171818027078466
770,2015-11-16,0.0
771,2015-11-17,0.03171818027078466
772,2015-11-18,0.002834201235875078
773,2015-11-19,0.008454723918932316
774,2015-11-23,-0.0018726597232916475
